Timestamp	Gender	Age	Nationality	Current Country of Residence	Current State of Residence	Highest Level of Education	Is your degree tech related?	Did you go through a bootcamp to learn technical skills?	Job Title	What is your currency code?	What is your current monthly base salary?	Conversion	Monthly Base Salary (MYR)	How many days of annual leave are you entitled to?	What technologies do you use for work on a regular basis?	Company Industry	What is the size of your company?	What is the size of your tech team? 	Satisfaction Level of Current Job	Years of Experience
20/09/2021 02:10:17	Male	28	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	Yes	Software Engineer	MYR	11500		11500	22	"Nodejs,docker,angular,javascript,postgres"	Government and Government Linked Companies (GLC)	"1,001-10,000 employees"	11 - 50 people	8	6
28/07/2021 12:36:54	Male	27	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Tech Lead	MYR	8500		8500	14	Ruby on Rails	Healthcare	11-50 employees	2 - 10 people	8	6
26/07/2021 23:44:03	Male	29	Malaysian	Malaysia	Johor	Undergraduate Degree	N/A	No	Assistant Manager	MYR	4945		4945	16	"Web application, server setup, hardware"	"Industrials (Manufacturing, Construction, etc.)"	201-1000 employees	2 - 10 people	7	6
07/08/2021 10:04:44	Male	29	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Senior Software Development Engineer	MYR	4970		4970	14	"Windows, C#, Machine Vision, Machine components & controllers"	"Industrials (Manufacturing, Construction, etc.)"	51-200 employees	11 - 50 people	8	6
26/07/2021 21:41:30	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Engineer	MYR	7000		7000	15	"Javascript, PHP"	Job Board	"1,001-10,000 employees"	200+ people	10	6
26/07/2021 22:58:43	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Engineer	MYR	8000		8000	14	"Java, Cloud, ReactJS, Angular"	"Media, Creative Industries"	201-1000 employees	2 - 10 people	7	6
26/07/2021 22:54:33	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Lead System Engineer/CTO	MYR	8000		8000	24	PHP	"Professional Services (Law, Consulting, etc.)"	1-10 employees	2 - 10 people	9	6
27/07/2021 12:01:23	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Data Engineer	MYR	5980		5980	20	"GCP, python, sql,gitlab,kubernetes"	Retail / ecommerce	"1,001-10,000 employees"	2 - 10 people	5	6
27/07/2021 04:34:26	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	No	No	Senior Web Developer	MYR	7500		7500	14	"PHP, Javascript, Laravel, Vue JS, React JS"	Retail / ecommerce	11-50 employees	2 - 10 people	7	6
26/07/2021 21:01:35	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur 	Masters Degree	Yes	No	Senior Software Engineer	MYR	7051		7051	15	"Kotlin, Java, SQL, Javascript, Typescript, VueJS, Angular, Docker"	"Industrials (Manufacturing, Construction, etc.)"	51-200 employees	51 - 200 people	6	6.5
27/07/2021 18:00:37	Male	32	Malaysian	Malaysia	Selangor	Diploma	Yes	No	Team Lead	MYR	8500		8500	14	PHP	Fintech	51-200 employees	11 - 50 people	7	7
26/07/2021 22:11:30	Male	29	Malaysian	Malaysia	W.P. Kuala Lumpur	Diploma	No	No	Software Engineering Manager	MYR	18000		18000	21	"Golang, Reactjs, Python, CI/CD, Kubernates, Redis, EC2, Lambda, Terraform, Jenkins"	Tech	"1,001-10,000 employees"	11 - 50 people	10	7
31/07/2021 19:19:00	Male	36	Malaysian	Malaysia	Selangor	Masters Degree	Yes	No	Software engineer	MYR	8000		8000	16	"Typescript, PHP"	Human Resources	201-1000 employees	2 - 10 people	8	7
27/07/2021 09:14:51	Male	32	Malaysian	Malaysia	Selangor	Masters Degree	No	Yes	Full Stack developer	MYR	6000		6000	20	"ruby on rails, node, react"	"Transport, Logistics"	11-50 employees	2 - 10 people	8	7
28/07/2021 22:53:49	Male	36	Malaysian	Malaysia		PhD	No	No	Data Scientist	MYR	14000		14000	25	"Python, R, SAS, SQL"	Financial Services	">10,000employees"	11 - 50 people	7	7
18/11/2021 16:50:05	Male	28	Malaysian	Malaysia	Sabah	Undergraduate Degree	Yes	No	Software Developer	MYR	4000		4000	14	"Nodejs, PHP, Python"	"Agriculture, Forestry, Mining"	201-1000 employees	2 - 10 people	7	7
27/07/2021 23:24:16	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Engineer	MYR	6500		6500	12	"C#, C++, Python, Web Dev, Backend, Data Distributed System, AI infusion, Desktop App dev"	Auto Vehicles	51-200 employees	11 - 50 people	7	7
26/07/2021 20:07:28	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Frontend Developer	MYR	9500		9500	14	"react, js, redux"	Communication	11-50 employees	Team of 1	9	7
18/08/2021 13:47:03	Male	36	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	7000		7000	14	"Ruby on Rails, Ruby, Postgresql, bash, shell"	Communication	1-10 employees	2 - 10 people	6	7
12/08/2021 02:39:53	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Dev Specialist	MYR	8200		8200	14	JavaScript	Consulting	">10,000employees"	200+ people	7	7
26/07/2021 23:31:49	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Technical Lead	MYR	9500		9500	16	"React, NodeJS, Kotlin, Swift"	Consulting	11-50 employees	11 - 50 people	9	7
16/08/2021 10:06:05	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Consultant	MYR	7440		7440	18	"MEAN, ASP .Net, PHP Laravel, AngularJs, Javascript, MySql, SQL Server "	"Data Infrastructure, Telecom"	201-1000 employees	2 - 10 people	6	7
26/07/2021 22:58:16	Male	38	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Web Programmer	MYR	7000		7000	14	"PHP, Laravel, MySQL, jQuery"	Dating	11-50 employees	2 - 10 people	10	7
14/08/2021 00:14:29	Male	35	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	No	No	Senior Software Engineer	MYR	8000		8000	21	".NET, Kubernetes, Azure Cloud, Azure Devops, PHP Zend Framework 1,"	"Energy, Utilities"	1-10 employees	2 - 10 people	7	7
26/07/2021 22:36:25	Male	33	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Engineer	MYR	10000		10000	20	"Typescript, Javascript, NodeJS, ReactJS, MongoDB, AWS"	"Energy, Utilities"	201-1000 employees	51 - 200 people	8	7
26/07/2021 20:44:37	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Application Developer	MYR	12300		12300	22	"Nodejs, aws, python"	Entertainment	"1,001-10,000 employees"	11 - 50 people	8	7
01/08/2021 00:24:30	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Fullstack Developer	MYR	4930		4930	21	"Vue, Azure, AWS, Bit"	Financial Services	51-200 employees	2 - 10 people	9	7
26/07/2021 22:37:36	Male	32	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Mobile Developer	MYR	7000		7000	14	Android	Financial Services	11-50 employees	11 - 50 people	9	7
07/09/2021 20:49:05	Male	30	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Engineer	MYR	9400		9400	21	"Java, javascript"	Financial Services	">10,000employees"	51 - 200 people	8	7
13/08/2021 18:17:07	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	System Engineer	MYR	7500		7500	20	Java	Financial Services	"1,001-10,000 employees"	2 - 10 people	8	7
26/07/2021 21:14:16	Male	31	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Technical Team Lead	MYR	10500		10500	21	Coldfusion	Financial Services	51-200 employees	11 - 50 people	6	7
26/07/2021 20:49:42	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior software engineer	MYR	16000		16000	16	"aws, javascript, graphql, PostgreSQL "	"Media, Creative Industries"	201-1000 employees	11 - 50 people	8	7
05/08/2021 21:07:29	Male	30	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Softwa5 engineer	MYR	8500		8500	14	Node js	"Professional Services (Law, Consulting, etc.)"	51-200 employees	2 - 10 people	7	7
29/07/2021 10:30:59	Male	29	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Sr. Software Engineer	MYR	8500		8500	20	"PHP, Postgres, MySQL, MongoDB, Vue"	"Public Service, Social Service"	11-50 employees	2 - 10 people	7	7
26/07/2021 20:06:58	Male	27	Malaysian	Malaysia	Perak	Undergraduate Degree	Yes	No	Tech Lead	MYR	4000		4000	0	Laravel	Retail / ecommerce	1-10 employees	2 - 10 people	8	7
31/07/2021 18:46:47	Male	26	Malaysian	Malaysia	Sabah	Masters Degree	Yes	Yes	Chief Project Engineer	MYR	18000		18000	21	"Telco infra, networking infra, CMS architecture, IIoT Solution"	"Data Infrastructure, Telecom"	11-50 employees	2 - 10 people	9	8
26/07/2021 20:28:24	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Masters Degree	Yes	No	Senior Programmer	MYR	7200		7200	26	"Java, Spring, Hibernate, Obj-C, Swift."	Financial Services	11-50 employees	2 - 10 people	6	8
27/07/2021 02:02:10	Male	34	Malaysian	Malaysia	W.P. Kuala Lumpur	Masters Degree	No	No	Software Engineer	MYR	13000		13000	15	"C#, .Net, .Net Core, SQL Server"	Financial Services	201-1000 employees	11 - 50 people	8	8
02/08/2021 11:45:07	Male	27	Malaysian	Malaysia	W.P. Kuala Lumpur	SPM	N/A	Yes	Software Engineer	MYR	5500		5500	14	php	"Public Service, Social Service"	51-200 employees	2 - 10 people	8	8
29/07/2021 20:28:47	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Product Lead	MYR	8000		8000	14	"Python, JS, Cloud Run, PSQL, HTML, CSS, Futter, Nosql"	Auto Vehicles	1-10 employees	2 - 10 people	10	8
31/07/2021 21:52:05	Male	31	Malaysian	Malaysia	Negeri Sembilan	Undergraduate Degree	Yes	No	Software Developer	MYR	7500		7500	14	"C++,Java,Angular,Python"	Broadcasting	"1,001-10,000 employees"	2 - 10 people	7	8
27/07/2021 10:40:27	Male	36	Malaysian	Malaysia	W.P. Putrajaya	Undergraduate Degree	Yes	No	Lead developer	MYR	12000		12000	14	"Node, php, sas"	"Data Infrastructure, Telecom"	201-1000 employees	2 - 10 people	10	8
27/07/2021 09:29:44	Male	33	Malaysian	Malaysia		Undergraduate Degree	No	No	Software Engineer	MYR	30000		30000	30	"Haskell, Rescript"	"Energy, Utilities"	51-200 employees	11 - 50 people	9	8
30/08/2021 22:58:47	Male	30	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	15000		15000	18	"Java, linux"	Entertainment	51-200 employees	11 - 50 people	9	8
15/08/2021 09:39:06	Female	33	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Lead Developer	MYR	9000		9000	18	.net	Financial Services	201-1000 employees	11 - 50 people	6	8
28/07/2021 19:19:21	Male	32	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Mobile Apps Developer	MYR	11000		11000	18	"Mac, swift, objective c, java, kotlin, flutter"	Financial Services	51-200 employees	11 - 50 people	9	8
27/07/2021 22:14:00	Male	31	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Senior Software Engineer	SGD	8000	3.16	25280	21	Ruby	Financial Services	51-200 employees	11 - 50 people	8	8
26/07/2021 21:36:13	Male	32	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Data Engineer	MYR	12500		12500	10	"Python, Deep Learning"	Healthcare	51-200 employees	2 - 10 people	10	8
26/07/2021 21:40:28	Female	33	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Front End Developer	MYR	8500		8500	20	-	Healthcare	11-50 employees	2 - 10 people	8	8
27/07/2021 22:25:51	Male	32	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	9500		9500	17	"python, tensorflow, django, postgresql, vuejs "	"Industrials (Manufacturing, Construction, etc.)"	11-50 employees	11 - 50 people	7	8
29/07/2021 17:32:44	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Team lead	MYR	7000		7000	14	Internal	"Industrials (Manufacturing, Construction, etc.)"	51-200 employees	2 - 10 people	4	8
26/07/2021 20:47:49	Female	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Application Developer	MYR	7500		7500	20	"Jsp, .Net"	Insurance Software House	"1,001-10,000 employees"	11 - 50 people	6	8
27/07/2021 20:19:35	Male	34	Malaysian	Malaysia	Johor	Undergraduate Degree	No	No	Data Scientist 	MYR	3900		3900	15	"Flutter, Android"	Manufacturing 	51-200 employees	2 - 10 people	3	8
26/07/2021 20:11:30	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Full Stack developer	MYR	11000		11000	16	"Php, javascript, mysql"	"Media, Creative Industries"	201-1000 employees	2 - 10 people	8	8
26/07/2021 23:23:27	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Senior Analyst	MYR	7000		7000	14	"Azure, AWS"	"Professional Services (Law, Consulting, etc.)"	">10,000employees"	11 - 50 people	6	8
07/08/2021 21:28:30	Male	30	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	9350		9350	16	".Net framework and .net core, angular and react"	Retail / ecommerce	51-200 employees	11 - 50 people	7	8
26/07/2021 23:53:30	Female	33	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Software Developer (mobile app)	MYR	5800		5800	15	"Swift, Git, XCode, Jira, Bitbucket, GitHub, React Native, Kotlin, Bitrise, Zeplin"	Software house	51-200 employees	2 - 10 people	6	8
28/07/2021 13:41:25	Male	33	Malaysian	Malaysia	Sarawak	PhD	Yes	No	Managing Director	MYR	10500		10500	15	"Game development, CG, CV"	Games	1-10 employees	2 - 10 people	10	9
15/08/2021 18:27:17	Female	32	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	8400		8400	30	C++	Auto Vehicles	201-1000 employees	11 - 50 people	7	9
30/07/2021 20:02:10	Male	35	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Android Developer	MYR	8000		8000	12	"Kotlin,Android,Java,MVVM"	Communication	11-50 employees	2 - 10 people	6	9
27/07/2021 13:08:16	Male	33	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Full Stack Developer	MYR	9000		9000	14	Javascript	"Data Infrastructure, Telecom"	"1,001-10,000 employees"	11 - 50 people	7	9
14/08/2021 21:30:25	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Analyst Programmer	MYR	7400		7400	12	Mainframe	Financial Services	51-200 employees	11 - 50 people	7	9
14/08/2021 14:56:56	Male	31	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	tech evangelist	MYR	15000		15000	14	"miro, teams, ide"	Financial Services	1-10 employees	2 - 10 people	7	9
26/07/2021 21:02:50	Male	34	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	7200		7200	14	"Java, Spring-boot"	Healthcare	">10,000employees"	11 - 50 people	3	9
16/08/2021 13:52:00	Male	30	Indonesia	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Developer 	MYR	13300		13300	14	"C#, jQuery"	"Hospitality, Food, Leisure Travel"	"1,001-10,000 employees"	51 - 200 people	7	9
28/10/2021 15:12:55	Male	33	Malaysian	Malaysia		Undergraduate Degree	Yes	No	Data engineer	MYR	11000		11000	20	"Python, typescript"	House & Home	201-1000 employees	11 - 50 people	7	9
27/07/2021 19:33:58	Male	34	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Data Engineer	MYR	15000		15000	12	"Talend, Microsoft Azure"	"Professional Services (Law, Consulting, etc.)"	51-200 employees	2 - 10 people	9	9
14/08/2021 10:58:09	Male	33	Malaysian	Malaysia	Selangor	Diploma	Yes	No	Senior Web Developer	MYR	12400		12400	14	"PHP, HTML, CSS, Javascript"	"Data Infrastructure, Telecom"	11-50 employees	2 - 10 people	10	10
28/07/2021 20:47:13	Male	33	Malaysian	Malaysia	Selangor	Diploma	Yes	No	Senior blockchain developer	MYR	15000		15000	20	"Golang, rust, nodejs, serverless "	Financial Services	201-1000 employees	11 - 50 people	7	10
27/07/2021 09:07:23	Male	34	Malaysian	Malaysia	Selangor	Masters Degree	Yes	No	Automation Engineer	MYR	13500		13500	18	golang	"Transport, Logistics"	"1,001-10,000 employees"	2 - 10 people	8	10
23/08/2021 19:45:44	Male	31	Malaysian	Malaysia	Selangor	SPM	N/A	No	Senior Software Engineer	MYR	11500		11500	365	"JavaScript, PHP, Docker, Nuxt, Inertia"	It	11-50 employees	2 - 10 people	10	10
26/07/2021 22:14:07	Male	30	Iranian 	Malaysia	Selangor	Undergraduate Degree	Yes	No	Tech lead Frontend software engineer	MYR	8800		8800	14	"TypeScript, Angular, JavaScript, RxJS, Redux/NgRX, AWS, Firebase, MongoDB, ElectronJS"	Auto Vehicles	11-50 employees	11 - 50 people	1	10
16/08/2021 19:00:38	Male	33	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	"Engineering Lead, UX"	MYR	10080		10080	18	"AWS, Node.js, TypeScript, React"	Business	201-1000 employees	11 - 50 people	6	10
26/07/2021 21:33:43	Male	38	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Solution architect	MYR	12000		12000	28	"Web , .Net, javascript,mssql"	Business	1-10 employees	2 - 10 people	10	10
15/08/2021 00:30:15	Female	33	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Mobile develoer	MYR	9500		9500	14	Mobile development 	Communication	201-1000 employees	11 - 50 people	6	10
19/12/2021 01:54:25	Male	35	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	9500		9500	20	"C, jenkins, "	Communication	"1,001-10,000 employees"	2 - 10 people	6	10
27/07/2021 15:03:40	Male	35	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Engineer	MYR	8500		8500	14	Java	Communication	51-200 employees	11 - 50 people	7	10
26/07/2021 20:50:12	Female	36	Indonesian	Malaysia	Selangor 	Undergraduate Degree	N/A	No	Web Developer	USD	1348	4.29	5782.92	15	"Django, Docker, GIS, AWS, Backbone"	Consulting	11-50 employees	2 - 10 people	8	10
09/08/2021 13:25:36	Male	32	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	5000		5000	-1	"PHP Laravel, MySQL, Tech Support, Technical Task (Eg: hardware installation, configuration)"	Education	1-10 employees	Team of 1	2	10
27/07/2021 23:26:22	Male	31	NA	Malaysia	W.P. Kuala Lumpur 	Undergraduate Degree	Yes	No	Head of Engineering 	MYR	26000		26000	24	"GCP, Java, Ruby "	Financial Services	51-200 employees	11 - 50 people	8	10
27/07/2021 22:54:58	Male	30	Malaysian	Malaysia	Negeri Sembilan	Undergraduate Degree	Yes	No	Lead mobile engineer 	MYR	14000		14000	24	Kotlin	Financial Services	201-1000 employees	51 - 200 people	8	10
27/07/2021 14:48:21	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Software Developer	MYR	11000		11000	14	"React, ReactNative, Flutter, NodeJS, Express"	Financial Services	51-200 employees	2 - 10 people	10	10
26/07/2021 23:02:07	Male	31	Other	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Tech Lead	MYR	24000		24000	12	javascript	Financial Services	201-1000 employees	11 - 50 people	8	10
07/11/2021 09:47:09	Male	32	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software engineer	MYR	11350		11350	16	C#	Government and Government Linked Companies (GLC)	"1,001-10,000 employees"	11 - 50 people	9	10
15/12/2021 22:45:13	Male	40	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	cloud engineer	MYR	6000		6000	14	cloud	Healthcare	1-10 employees	2 - 10 people	8	10
27/07/2021 05:03:25	Male	34	Malaysian	Malaysia	Negeri Sembilan	Undergraduate Degree	No	No	Software Engineer	MYR	14500		14500	14	"nodejs, sitecore, .NET"	Healthcare	">10,000employees"	2 - 10 people	6	10
27/07/2021 01:40:12	Male	34	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	IT Assistant Manager 	MYR	8800		8800	18	"C#, Angular, React "	"Industrials (Manufacturing, Construction, etc.)"	">10,000employees"	2 - 10 people	7	10
26/07/2021 22:51:17	Male	33	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	Software Engineer	MYR	13300		13300	18	".NET, jQuery, SQL Server, Oracle, Azure "	"Industrials (Manufacturing, Construction, etc.)"	201-1000 employees	2 - 10 people	6	10
28/07/2021 09:44:10	Male	32	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Support Engineer	MYR	7181		7181	16	"Java, Oracle, Weblogic"	"Industrials (Manufacturing, Construction, etc.)"	51-200 employees	11 - 50 people	9	10
11/10/2021 15:38:18	Male	32	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	Programmer	MYR	10000		10000	0	.net	Retail / ecommerce	Self-employed	Team of 1	8	10
27/07/2021 00:41:36	Male	35	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Web Developer	MYR	4800		4800	14	laptop	Retail / ecommerce	201-1000 employees	2 - 10 people	7	10
27/07/2021 13:05:37	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Technical Lead	MYR	11000		11000	12	"Angular, NodeJs, MongoDB, Express, Flutter, Dart"	Retail / ecommerce	51-200 employees	2 - 10 people	10	10
27/07/2021 13:07:42	Male	32	Syrian	Malaysia		Undergraduate Degree	Yes	No	Software Engineering Manager	MYR	13230		13230	14	Android	"Transport, Logistics"	">10,000employees"	200+ people	8	10
20/09/2021 12:27:34	Male	35	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	Yes	Sr DevOps engineer	MYR	10000		10000	14	"AWS ECS, Azure DevOps, Terraform, Ansible, Docker"	"Transport, Logistics"	51-200 employees	2 - 10 people	6	10
27/07/2021 00:58:44	Male	33	Malaysian	Malaysia	W.P. Kuala Lumpur	Diploma	Yes	No	DBA Specialist	MYR	10500		10500	18	sql	Consulting	"1,001-10,000 employees"	11 - 50 people	9	11
28/07/2021 11:56:59	Male	31	Malaysian	Malaysia	Selangor	"Pre-university (STPM, A-Levels, Matriculation, CPU, IB, etc.)"	Yes	No	Technical Lead	MYR	6000		6000	14	"Web development, mobile development"	Human Resource	11-50 employees	11 - 50 people	8	11
26/07/2021 20:14:09	Male	31	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	programmer	MYR	10500		10500	14	php	Aerospace	51-200 employees	2 - 10 people	8	11
27/07/2021 05:11:50	Male	38	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	Yes	Senior Specialist Web Application	MYR	7700		7700	20	".Net, C#, SQL Server, jQuery, JS"	Diverse	">10,000employees"	11 - 50 people	7	11
10/12/2021 23:16:37	Male	37	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	software engineer	MYR	11500		11500	18	c#	Financial Services	11-50 employees	2 - 10 people	10	11
27/07/2021 23:28:24	Male	35	Malaysian	Malaysia	Negeri Sembilan	Undergraduate Degree	No	No	Backend Developer (Laravel) 	MYR	11000		11000	0	"Php, Laravel, MySQL, AWS, Docker, Git"	IT	201-1000 employees	2 - 10 people	8	11
27/07/2021 22:15:19	Male	34	Malaysian	Malaysia	Selangor	Diploma	No	No	Data Scientists 	MYR	10000		10000	18	"Python, spark, "	Entertainment	201-1000 employees	11 - 50 people	8	12
12/09/2021 20:15:39	Male	33	Malaysian	Malaysia	Johor	Diploma	Yes	No	Senior MIS 	MYR	3150		3150	18	"JS,SQL,C#,Hyper V"	"Hospitality, Food, Leisure Travel"	201-1000 employees	2 - 10 people	4	12
16/08/2021 18:52:38	Male	32	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	No	IT Manager	MYR	15000		15000	14	"Angular, .NET, C#, Azure DevOps"	"Energy, Utilities"	11-50 employees	2 - 10 people	9	12
26/07/2021 22:39:28	Male	36	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior Software Engineer	MYR	16500		16500	20	Java	Financial Services	51-200 employees	11 - 50 people	8	12
27/07/2021 07:11:48	Male	35	Malaysian	Malaysia	Selangor 	Undergraduate Degree	Yes	No	Senior System Analyst	MYR	13000		13000	24	"Java, Mssql, Azure, Mysql, Mongo Atlas, Xcode, React, React Native, Springboot, K8S"	Financial Services	">10,000employees"	2 - 10 people	8	12
26/07/2021 21:31:17	Male	37	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Senior software developer	MYR	12190		12190	14	"Aws, javascript"	gis	11-50 employees	2 - 10 people	8	12
13/08/2021 17:44:37	Male	34	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Software Engineer	MYR	5500		5500	15	.NET	Government and Government Linked Companies (GLC)	201-1000 employees	2 - 10 people	4	12
26/07/2021 23:31:48	Female	32	Malaysian	Malaysia	Selangor	Undergraduate Degree	Yes	No	Tech Lead	MYR	13000		13000	14	"NodeJS, Docker, Kubernetes, AWS, GCP, PHP, GoLang"	"Media, Creative Industries"	11-50 employees	2 - 10 people	8	12
30/07/2021 20:30:49	Male	33	Malaysian	Malaysia	W.P. Kuala Lumpur	Undergraduate Degree	Yes	No	lead developer	MYR	11000		11000	24	.net	printing	"1,001-10,000 employees"	11 - 50 people	8	12
26/07/2021 23:20:27	Female	37	Malaysian	Malaysia	Penang	Undergraduate Degree	Yes	No	Tech Manager	MYR	9000		9000	18	" Jira, Bitbucket, Deploybot, "	"Transport, Logistics"	51-200 employees	11 - 50 people	7	12
27/07/2021 10:11:09	Male	38	Malaysian	Malaysia	Selangor	Masters Degree	Yes	No	Senior Architect	MYR	26500		26500	24	"AI/ML, Python, Dataiku, Hadoop, Oracle"	Financial Services	"1,001-10,000 employees"	2 - 10 people	7	13
26/07/2021 23:02:24	Male	38	Malaysian	Malaysia		Masters Degree	Yes	No	Tech lead	MYR	18500		18500	10	Java	Financial Services	201-1000 employees	2 - 10 people	9	13
22/11/2021 15:48:23	Male	37	Malaysian	Malaysia	Johor	Masters Degree	Yes	No	Tech Lead	MYR	8800		8800	0	"MEAN stack, Python, Golang, SQL, tensorflow, Kubernetes, Docker, AWS, Google Cloud"	Healthcare	11-50 employees	2 - 10 people	7	13
27/12/2021 22:37:49	Male	35	Malaysian	Malaysia	Kedah	Undergraduate Degree	Yes	No	Tech Manager	MYR	8500		8500	20	".Net, MySQL, AWS, NodeJS, Flutter, HTML5"	Business	11-50 employees	2 - 10 people	7	13
26/07/2021 21:13:34	Male	37	Malaysian	Malaysia	Selangor 	Undergraduate Degree	Yes	No	Senior Software engineer 	MYR 	7000		7000	13	"Linux, aws, python, js"	"Data Infrastructure, Telecom"	51-200 employees	11 - 50 people	9	13
04/08/2021 19:33:47	Male	36	Malaysian	Malaysia	Selangor	Undergraduate Degree	No	Yes	Software engineer	MYR	6500		6500	12	"Ruby on Rails, javascript, Jquery"	Healthcare	11-50 employees	2 - 10 people	2	13
